AreaName,GEO2000,TRCTPOP7,SHR7D,SHRWHT7N,SHRWHT7,SHRBLK7N,SHRBLK7,SHRHSP7N,SHRHSP7,FORBORN7,SHRFOR7,TRCTPOP8,SHR8D,SHRWHT8N,SHRWHT8,SHRBLK8N,SHRBLK8,SHRAMI8N,SHRAPI8N,SHROTH8N,SHRHSP8N,SHRHSP8,FORBORN8,SHRFOR8,TRCTPOP9,SHR9D,SHRWHT9N,SHRWHT9,SHRBLK9N,SHRBLK9,SHRAMI9N,SHRAPI9N,SHROTH9N,SHRHSP9N,SHRHSP9,FORBORN9,SHRFOR9,TRCTPOP0,SHR0D,SHRWHT0N,SHRWHT0,MINWHT0N,MAXWHT0N,SHRBLK0N,SHRBLK0,MINBLK0N,MAXBLK0N,SHRAMI0N,MINAMI0N,MAXAMI0N,SHRASN0N,MINASN0N,MAXASN0N,SHRHIP0N,MINHIP0N,MAXHIP0N,SHRAPI0N,MINAPI0N,MAXAPI0N,SHROTH0N,MINOTH0N,MAXOTH0N,MRAPOP0N,MR1POP0N,MR2POP0N,MR3POP0N,SHRHSP0N,SHRHSP0,MRAHSP0N,FORBORN0,SHRFOR0
53033WA King County,53033029003,2511,2511,2457,0.978495,7,0.002788,42,0.016726,89,0.035444,3025,3025,2901,0.959008,10,0.003305,50,53,12,58,0.019173,157,0.0519,4480,4480,3815,0.851562,197,0.043973,114,271,82,145,0.032366,271,0.060491,5240,5240,3590,0.685115,3523,3722,523,0.099809,420,561,25,25,105,846,784,846,54,43,115,900,827,900,202,202,269,243,4997,224,19,363,0.069275,62,911,0.173855
53033WA King County,53033029004,1832,1832,1793,0.978712,5,0.002729,30,0.016376,65,0.03548,2206,2206,2116,0.959202,7,0.003173,37,38,9,42,0.019038,115,0.05213,3260,3260,2777,0.85184,144,0.044171,83,198,59,106,0.032515,198,0.060736,3442,3442,1735,0.504067,1675,1981,745,0.216444,674,745,36,30,128,496,429,496,21,9,111,517,438,517,409,409,500,216,3226,195,21,553,0.160662,29,751,0.218187
53033WA King County,53033029100,3993,3993,3861,0.966942,86,0.021538,76,0.019033,160,0.04007,4197,4197,3980,0.948296,53,0.012628,29,94,40,116,0.027638,176,0.041934,4962,4962,4352,0.877065,206,0.041515,49,259,96,179,0.036074,256,0.051592,4926,4926,3847,0.780958,3775,3952,311,0.063134,255,366,37,37,113,457,375,457,75,60,108,532,435,532,199,199,221,225,4701,199,26,352,0.071458,9,634,0.128705
53033WA King County,53033029201,3005,3005,2908,0.96772,3,0.000998,23,0.007654,163,0.054243,2721,2721,2520,0.92613,24,0.00882,39,67,71,112,0.041161,166,0.061006,4462,4462,3950,0.885253,245,0.054908,64,155,48,186,0.041685,229,0.051322,8751,8751,6430,0.734773,6251,6430,851,0.097246,730,908,38,36,199,683,546,897,25,11,125,708,557,984,724,724,883,453,8298,387,66,1226,0.140098,59,1445,0.165124
53033WA King County,53033029203,1327,1327,1284,0.967596,1,0.000754,10,0.007536,72,0.054258,1404,1404,1330,0.947293,6,0.004273,4,38,26,44,0.031339,62,0.044159,2002,2002,1783,0.890609,74,0.036963,34,91,20,56,0.027972,92,0.045954,2628,2628,1773,0.674658,1667,1932,379,0.144216,311,398,2,0,71,324,251,324,7,0,38,331,251,331,143,143,143,256,2372,219,37,307,0.116819,47,364,0.138508
53033WA King County,53033029204,2562,2562,2479,0.967603,2,0.000781,20,0.007806,139,0.054254,2710,2710,2567,0.947232,11,0.004059,8,72,52,84,0.030996,120,0.04428,3867,3867,3442,0.890095,144,0.037238,66,177,38,109,0.028187,177,0.045771,5195,5195,3792,0.729933,3707,3926,435,0.083734,343,444,35,35,107,561,486,596,43,33,72,604,519,655,329,329,374,262,4933,233,29,392,0.075457,21,773,0.148797
53033WA King County,53033029303,1792,1792,1774,0.989955,4,0.002232,40,0.022321,49,0.027344,2467,2467,2347,0.951357,18,0.007296,3,90,7,18,0.007296,126,0.051074,3231,3231,2837,0.878056,44,0.013618,48,262,40,90,0.027855,243,0.075208,5413,5413,3416,0.631073,3332,3512,568,0.104933,472,568,34,34,57,1179,1057,1297,24,18,56,1203,1075,1337,192,192,212,308,5105,292,16,265,0.048956,45,978,0.180676
53033WA King County,53033029304,1942,1942,1922,0.989701,4,0.00206,44,0.022657,53,0.027291,2809,2809,2669,0.95016,24,0.008543,5,106,8,24,0.008543,142,0.050551,3699,3699,3249,0.878345,54,0.014598,54,297,45,101,0.027304,275,0.074344,4567,4567,3591,0.786293,3562,3696,232,0.050799,198,232,58,57,73,680,615,680,6,0,33,686,615,703,0,0,52,135,4432,121,14,88,0.019269,19,578,0.12656
53033WA King County,53033029305,1741,1741,1724,0.990235,3,0.001723,39,0.022401,47,0.026996,2138,2138,1972,0.922357,67,0.031337,20,71,9,64,0.029934,89,0.041627,3081,3081,2725,0.884453,101,0.032781,23,210,21,48,0.015579,185,0.060045,3701,3701,2669,0.721156,2560,2702,285,0.077006,164,286,15,15,50,622,516,648,51,29,60,673,545,700,59,59,163,358,3343,332,26,135,0.036477,40,783,0.211564
53033WA King County,53033029306,1029,1029,1019,0.990282,2,0.001944,23,0.022352,28,0.027211,1126,1126,1039,0.922735,35,0.031083,11,36,5,34,0.030195,47,0.04174,1622,1622,1435,0.88471,53,0.032675,12,111,11,25,0.015413,97,0.059802,2691,2691,2009,0.746563,1962,2079,87,0.03233,72,92,0,0,58,579,530,579,16,11,17,595,541,595,0,0,48,116,2575,101,15,40,0.014864,0,473,0.175771
53033WA King County,53033029307,2009,2009,1989,0.990045,4,0.001991,45,0.022399,55,0.027377,2466,2466,2275,0.922546,77,0.031224,23,79,10,74,0.030008,102,0.041362,3554,3554,3144,0.884637,116,0.032639,26,243,25,55,0.015475,213,0.059932,4064,4064,3227,0.794045,3154,3281,144,0.035433,101,165,18,17,71,628,521,628,11,11,33,639,532,639,36,36,117,224,3840,209,15,234,0.057579,85,385,0.094734
53033WA King County,53033029403,1224,1224,1185,0.968137,2,0.001634,18,0.014706,47,0.038399,2679,2679,2452,0.915266,37,0.013811,38,127,25,70,0.026129,181,0.067562,3368,3368,2991,0.888064,39,0.011579,88,250,0,5,0.001484,197,0.058491,5179,5179,3377,0.652056,3290,3533,458,0.088434,400,458,39,39,87,1211,1103,1211,19,0,80,1230,1103,1262,75,75,156,272,4907,252,20,208,0.040162,62,1072,0.20699
53033WA King County,53033029405,1688,1688,1634,0.968009,2,0.001185,25,0.01481,65,0.038507,2736,2736,2558,0.934941,16,0.005847,19,121,22,21,0.007675,143,0.052266,4645,4645,4134,0.889989,96,0.020667,0,354,61,157,0.033799,285,0.061356,5688,5688,4317,0.758966,4206,4386,361,0.063467,265,361,6,0,56,949,671,1034,13,0,84,962,671,1074,42,42,140,504,5184,476,28,205,0.036041,42,702,0.123418
53033WA King County,53033029406,995,995,964,0.968844,1,0.001005,15,0.015075,38,0.038191,1614,1614,1509,0.934944,10,0.006195,11,71,13,13,0.008054,84,0.052044,2739,2739,2438,0.890105,56,0.020445,0,209,36,93,0.033954,168,0.061336,3855,3855,3128,0.811414,3077,3128,194,0.050324,141,199,1,0,56,453,391,560,72,72,72,525,463,579,7,7,49,167,3688,147,20,143,0.037095,14,389,0.100908
53033WA King County,53033029407,1353,1353,1310,0.968219,2,0.001478,20,0.014782,52,0.038433,2961,2961,2711,0.915569,40,0.013508,43,139,28,77,0.026004,200,0.067544,3750,3750,3245,0.865333,124,0.033066,78,276,27,93,0.0248,282,0.0752,4410,4410,3158,0.7161,3101,3208,378,0.085714,328,399,25,25,97,592,521,622,146,142,146,738,663,738,111,111,222,182,4228,175,7,345,0.078231,64,1118,0.253515
53033WA King County,53033029408,1336,1336,1293,0.967814,2,0.001497,20,0.01497,51,0.038174,2924,2924,2676,0.915184,40,0.013679,42,139,27,76,0.025991,198,0.067715,3703,3703,3204,0.865244,123,0.033216,78,272,26,91,0.024574,278,0.075074,4157,4157,2746,0.660573,2653,2849,423,0.101756,348,447,0,0,62,722,620,722,90,80,95,812,700,812,176,176,273,280,3877,249,31,343,0.082511,55,1055,0.253789
53033WA King County,53033029502,1189,1189,1176,0.989066,4,0.003364,12,0.010093,51,0.042893,1634,1634,1543,0.944308,32,0.019583,8,46,6,46,0.028151,89,0.054467,3939,3939,3635,0.922823,20,0.005077,6,244,34,96,0.024371,151,0.038334,5572,5572,4268,0.765973,4190,4394,343,0.061558,269,343,6,6,90,849,693,851,62,44,63,911,737,911,44,44,159,326,5246,289,37,237,0.042534,93,682,0.122398
53033WA King County,53033029503,1566,1566,1549,0.989144,6,0.003831,15,0.009579,67,0.042784,2153,2153,2033,0.944263,42,0.019507,10,60,8,61,0.028332,117,0.054342,5328,5328,4736,0.888888,269,0.050488,86,178,60,180,0.033783,180,0.033783,7146,7146,4529,0.633781,4432,4843,1072,0.150014,916,1072,162,162,175,802,699,802,23,0,104,825,699,851,558,558,692,379,6767,325,54,1035,0.144836,132,1922,0.268962
53033WA King County,53033029504,1109,1109,1097,0.989179,4,0.003607,11,0.009919,48,0.043282,1525,1525,1440,0.944262,30,0.019672,7,42,6,43,0.028196,83,0.054426,3774,3774,3355,0.888977,191,0.050609,61,126,42,128,0.033916,127,0.033651,4484,4484,3160,0.704728,3021,3224,532,0.118644,400,673,153,153,158,535,424,535,11,7,41,546,431,546,93,93,221,386,4098,332,54,292,0.06512,19,508,0.113292
53033WA King County,53033029601,2151,2151,2135,0.992562,0,0,15,0.006974,90,0.041841,3237,3237,2994,0.92493,146,0.045103,37,60,0,95,0.029348,167,0.05159,4353,4354,3734,0.857602,160,0.036747,17,378,65,128,0.029398,345,0.079237,6933,6933,4607,0.664503,4432,4864,831,0.119862,631,831,76,76,133,1257,1077,1257,10,0,70,1267,1077,1267,152,152,468,565,6368,524,41,378,0.054522,21,2178,0.31415
53033WA King County,53033029602,1053,1053,1046,0.993352,0,0,7,0.006648,44,0.041785,1590,1590,1469,0.923899,73,0.045911,18,30,0,47,0.029559,82,0.051572,2078,2078,1778,0.85563,75,0.036092,7,187,31,61,0.029355,171,0.08229,3003,3003,2686,0.894439,2671,2686,64,0.021312,52,113,0,0,28,250,196,250,3,0,23,253,196,253,0,0,64,84,2919,78,6,13,0.004329,0,372,0.123876
53033WA King County,53033029700,4345,4345,4325,0.995397,9,0.002071,58,0.013349,81,0.018642,5187,5187,5079,0.979178,26,0.005012,11,31,40,67,0.012916,143,0.027568,5684,5684,5347,0.94071,90,0.015833,98,128,21,126,0.022167,294,0.051724,6173,6173,5006,0.810951,4940,5208,486,0.07873,426,486,166,163,166,320,262,326,11,9,24,331,271,340,184,184,271,189,5984,176,13,350,0.056699,36,511,0.08278
53033WA King County,53033029801,3879,3879,3783,0.975251,9,0.00232,42,0.010828,138,0.035576,4218,4218,3972,0.941678,0,0,36,192,19,66,0.015647,305,0.072309,6103,6103,5459,0.894478,160,0.026216,92,387,5,191,0.031296,258,0.042274,7556,7556,5957,0.78838,5832,6030,577,0.076363,445,590,55,54,128,728,554,775,39,30,94,767,584,847,200,200,334,441,7115,400,41,480,0.063526,78,897,0.118714
53033WA King County,53033029802,3842,3842,3748,0.975534,8,0.002082,42,0.010932,136,0.035398,6186,6186,5964,0.964112,10,0.001616,30,129,53,123,0.019883,190,0.030714,6198,6198,5664,0.913843,118,0.019038,36,303,77,126,0.020329,276,0.04453,7049,7049,5857,0.830898,5740,5997,335,0.047524,298,335,26,26,132,551,474,630,121,109,121,672,583,695,159,159,232,243,6806,232,11,303,0.042985,24,695,0.098596
53033WA King County,53033029901,1671,1671,1629,0.974865,16,0.009575,9,0.005386,28,0.016756,2584,2584,2438,0.943498,9,0.003482,53,49,35,63,0.02438,86,0.033281,4116,4116,3679,0.893828,35,0.008503,48,279,74,185,0.044946,384,0.093294,4676,4676,3877,0.829127,3816,3909,256,0.054748,201,256,27,27,88,440,364,452,13,0,49,453,364,495,63,63,143,205,4471,186,19,184,0.03935,0,840,0.179641
53033WA King County,53033029902,1363,1363,1330,0.975789,13,0.009538,8,0.005869,23,0.016875,2108,2108,1989,0.943548,8,0.003795,43,39,29,52,0.024667,70,0.033206,3358,3358,3002,0.893984,29,0.008636,40,228,60,151,0.044967,314,0.093508,3826,3826,3265,0.853372,3183,3389,143,0.037376,122,143,83,83,83,286,173,309,0,0,14,286,173,316,49,49,65,216,3610,203,13,24,0.006273,0,313,0.081809
53033WA King County,53033030002,2952,2952,2908,0.985095,7,0.002371,92,0.031165,66,0.022358,5706,5706,5301,0.929022,93,0.016298,47,188,77,112,0.019628,383,0.067122,6821,6821,5909,0.866295,209,0.03064,83,407,213,384,0.056296,614,0.090016,8504,8504,6070,0.713782,5882,6353,747,0.087841,565,749,135,134,252,943,818,943,126,100,197,1069,918,1096,483,483,606,522,7982,470,52,924,0.108655,81,1612,0.189558
53033WA King County,53033030003,2002,2002,1973,0.985514,5,0.002498,62,0.030969,45,0.022478,2608,2608,2484,0.952453,20,0.007668,15,50,38,59,0.022622,123,0.047162,4306,4307,3721,0.863942,252,0.058509,51,249,32,134,0.031112,293,0.068028,5363,5363,4238,0.790229,4122,4325,465,0.086705,398,465,49,49,99,512,408,533,36,24,67,548,432,587,63,63,222,299,5064,277,22,328,0.06116,26,745,0.138915
53033WA King County,53033030004,2490,2490,2453,0.985141,6,0.00241,78,0.031325,56,0.02249,3387,3387,3227,0.95276,26,0.007676,21,61,53,80,0.023619,154,0.045467,5746,5746,4955,0.862339,346,0.060215,69,333,43,180,0.031326,386,0.067177,7680,7680,4187,0.545182,3979,4428,1237,0.161068,990,1273,56,56,179,1116,901,1224,168,146,192,1284,1047,1385,916,916,1026,692,6988,628,64,1273,0.165755,68,2111,0.27487
53033WA King County,53033030100,4736,4736,4718,0.996199,1,0.000211,8,0.001689,187,0.039485,7419,7419,7068,0.952689,58,0.007817,11,249,31,95,0.012804,500,0.067394,7927,7926,7144,0.901337,193,0.02435,69,458,62,224,0.028261,666,0.084027,7485,7485,6171,0.824449,6043,6302,387,0.051703,299,387,61,61,137,610,461,614,26,19,76,636,480,680,230,230,325,372,7113,351,21,501,0.066934,100,786,0.10501
53033WA King County,53033030201,3397,3397,3384,0.996173,0,0,67,0.019723,46,0.013541,3520,3520,3259,0.925852,58,0.016477,5,104,94,156,0.044318,153,0.043465,4652,4652,4177,0.897893,123,0.02644,64,224,64,173,0.037188,229,0.049226,5133,5133,3856,0.751218,3771,4002,394,0.076758,321,430,95,93,118,590,506,669,38,25,78,628,531,722,160,160,235,257,4876,223,34,403,0.078512,23,718,0.139879
53033WA King County,53033030202,4338,4338,4321,0.996081,0,0,85,0.019594,58,0.01337,5049,5049,4747,0.940186,49,0.009704,22,224,7,35,0.006932,332,0.065755,5941,5941,5157,0.868035,209,0.035179,15,520,40,239,0.040228,499,0.083992,6514,6514,4630,0.710777,4507,4774,646,0.099171,556,646,73,68,133,846,741,926,112,99,112,958,840,987,207,207,334,336,6178,301,35,476,0.073073,192,1059,0.162573
53033WA King County,53033030303,1498,1498,1474,0.983979,7,0.004673,14,0.009346,58,0.038718,3085,3085,2871,0.930632,51,0.016531,34,129,0,44,0.014262,208,0.067423,5839,5839,4986,0.853913,347,0.059427,102,378,26,230,0.03939,582,0.099674,7054,7054,4810,0.681883,4714,4981,845,0.11979,703,908,41,38,151,985,886,1016,139,119,139,1124,1005,1124,234,234,338,360,6694,313,47,504,0.071449,0,1183,0.167706
53033WA King County,53033030304,486,486,478,0.983539,2,0.004115,4,0.00823,19,0.039095,1492,1492,1436,0.962466,0,0,12,44,0,28,0.018766,42,0.02815,1873,1873,1748,0.933262,18,0.00961,8,74,25,78,0.041644,92,0.049119,2497,2497,2131,0.853424,2088,2131,136,0.054465,105,178,19,19,68,186,129,231,10,4,31,196,133,251,15,15,59,137,2360,124,13,107,0.042851,0,199,0.079696
53033WA King County,53033030305,1184,1184,1165,0.983953,6,0.005068,11,0.009291,45,0.038007,3561,3561,3317,0.931479,67,0.018814,24,146,7,90,0.025273,223,0.062622,4635,4635,4140,0.893203,107,0.023085,41,259,88,139,0.029989,282,0.060841,4735,4735,3833,0.809504,3758,3989,356,0.075185,286,358,15,6,77,367,279,367,63,54,63,430,333,430,101,101,113,251,4484,219,32,207,0.043717,0,427,0.09018
53033WA King County,53033030306,1440,1440,1417,0.984028,7,0.004861,13,0.009028,55,0.038194,4330,4330,4033,0.931408,82,0.018937,29,177,9,109,0.025173,271,0.062586,5563,5563,4857,0.87309,152,0.027323,81,425,48,189,0.033974,465,0.083588,5804,5804,4456,0.767746,4364,4764,465,0.080117,365,465,16,14,123,744,631,744,10,0,61,754,631,754,113,113,138,317,5487,277,40,395,0.068057,69,840,0.144728
53033WA King County,53033030308,1004,1004,988,0.984064,5,0.00498,9,0.008964,39,0.038845,830,830,735,0.885542,17,0.020481,8,61,9,21,0.025301,64,0.077108,3902,3902,3245,0.831624,154,0.039466,23,439,41,141,0.036135,409,0.104818,6703,6703,4111,0.613307,3999,4343,635,0.094734,468,691,57,56,133,1562,1413,1624,131,107,131,1693,1520,1707,207,207,218,453,6250,411,42,345,0.051469,42,1452,0.216619
53033WA King County,53033030309,1052,1052,1035,0.98384,5,0.004753,10,0.009506,40,0.038023,870,870,770,0.885057,18,0.020689,8,64,9,22,0.025287,67,0.077011,4084,4084,3397,0.831782,161,0.039422,24,460,43,148,0.036238,428,0.104799,5692,5692,3647,0.640724,3532,3783,664,0.116655,520,664,19,19,102,1168,1035,1228,42,25,87,1210,1060,1296,152,152,194,409,5283,372,37,318,0.055868,30,1243,0.218377
53033WA King County,53033030310,481,481,473,0.983368,2,0.004158,4,0.008316,18,0.037422,398,398,352,0.884422,8,0.0201,4,29,4,10,0.025125,31,0.077889,1869,1869,1554,0.83146,74,0.039593,11,210,20,68,0.036383,196,0.104868,5051,5051,3202,0.633934,3150,3284,267,0.052861,213,301,11,7,55,1488,1347,1488,13,0,74,1501,1347,1501,70,70,104,264,4787,237,27,191,0.037814,24,1197,0.236983
53033WA King County,53033030311,1285,1285,1264,0.983658,6,0.004669,12,0.009339,49,0.038132,3864,3864,3599,0.931418,73,0.018892,26,159,8,97,0.025103,242,0.062629,4993,4993,4339,0.869016,217,0.04346,67,312,58,153,0.030642,327,0.065491,5107,5107,3885,0.760721,3751,3998,498,0.097513,384,498,65,65,123,450,342,450,99,73,99,549,415,549,110,110,293,382,4725,354,28,488,0.095555,216,699,0.136871
53033WA King County,53033030312,1073,1073,1056,0.984157,5,0.00466,10,0.00932,41,0.038211,3227,3227,3006,0.931515,61,0.018903,21,132,7,81,0.0251,202,0.062596,4170,4170,3624,0.869064,182,0.043645,56,260,48,128,0.030695,273,0.065467,5040,5040,3513,0.697024,3420,3747,505,0.100198,399,619,66,65,96,723,542,723,150,124,150,873,666,873,83,83,225,407,4633,372,35,219,0.043452,125,864,0.171429
53033WA King County,53033030401,2557,2557,2513,0.982792,0,0,0,0,71,0.027767,3160,3160,3012,0.953164,7,0.002215,54,65,22,101,0.031962,83,0.026265,5148,5148,4760,0.92463,126,0.024475,52,181,29,192,0.037296,210,0.040792,5613,5613,4884,0.870123,4783,4993,271,0.048281,213,271,83,83,142,211,122,320,61,50,61,272,172,353,103,103,124,259,5354,236,23,199,0.035453,13,349,0.062177
53033WA King County,53033030403,891,891,876,0.983165,0,0,0,0,25,0.028058,1087,1087,1036,0.953081,2,0.001839,18,21,8,35,0.032198,29,0.026678,1802,1802,1714,0.951165,19,0.010543,10,50,9,39,0.021642,72,0.039955,4279,4279,3421,0.799486,3377,3561,216,0.050479,186,223,35,35,53,562,504,562,1,0,31,563,504,563,44,44,90,133,4146,120,13,151,0.035289,13,472,0.110306
53033WA King County,53033030404,1531,1531,1505,0.983018,0,0,0,0,43,0.028086,1892,1892,1804,0.953488,4,0.002114,32,39,13,60,0.031712,50,0.026427,3136,3136,2983,0.951211,32,0.010204,18,87,16,69,0.022002,126,0.040178,3145,3145,2905,0.923688,2885,2927,72,0.022893,61,77,8,8,36,136,126,136,15,15,19,151,141,151,9,9,60,41,3104,38,3,35,0.011129,18,177,0.05628
53033WA King County,53033030501,789,789,772,0.978454,1,0.001267,0,0,25,0.031686,1166,1166,1118,0.958833,5,0.004288,16,20,6,26,0.022298,68,0.058319,1559,1559,1287,0.825529,6,0.003848,120,82,64,77,0.04939,100,0.064143,1913,1913,1773,0.926817,1748,1773,29,0.015159,27,41,41,41,61,32,22,62,8,4,15,40,26,73,30,30,168,41,1872,40,1,124,0.06482,28,240,0.125457
53033WA King County,53033030503,642,642,628,0.978193,1,0.001558,0,0,20,0.031153,2971,2971,2849,0.958936,12,0.004039,40,56,15,66,0.022214,173,0.058229,3894,3894,3623,0.930405,72,0.018489,41,121,37,105,0.026964,247,0.06343,3904,3904,3283,0.840932,3187,3436,155,0.039703,90,159,0,0,114,264,220,264,12,0,54,276,220,276,190,190,190,217,3687,201,16,323,0.082736,67,435,0.111424
53033WA King County,53033030504,3558,3558,3478,0.977515,4,0.001124,0,0,113,0.031759,3233,3233,3100,0.958861,13,0.004021,43,61,16,72,0.02227,188,0.05815,4238,4238,3943,0.930391,78,0.018404,45,131,41,114,0.026899,268,0.063237,4657,4657,3747,0.804595,3704,3879,219,0.047026,186,219,69,69,109,318,274,318,4,0,78,322,274,348,300,300,329,124,4533,112,12,393,0.084389,0,832,0.178656
53033WA King County,53033030600,4943,4943,4864,0.984018,0,0,38,0.007688,200,0.040461,4499,4499,4413,0.980884,6,0.001333,40,40,0,37,0.008224,190,0.042231,4927,4927,4678,0.949462,53,0.010757,91,79,26,56,0.011365,116,0.023543,5075,5075,4501,0.886897,4366,4638,79,0.015567,19,122,107,106,132,243,173,243,15,0,42,258,173,258,130,130,179,281,4794,260,21,379,0.07468,11,411,0.080985
53033WA King County,53033030700,2952,2952,2865,0.970528,0,0,68,0.023035,92,0.031165,2780,2780,2658,0.956115,11,0.003956,61,46,4,24,0.008633,121,0.043525,3545,3545,3211,0.905782,12,0.003385,58,183,81,158,0.044569,285,0.080394,3845,3845,3262,0.848375,3109,3376,139,0.036151,83,139,104,103,119,194,117,217,9,0,35,203,117,248,137,137,204,296,3549,276,20,251,0.06528,8,628,0.163329
53033WA King County,53033030801,3037,3037,2968,0.97728,0,0,19,0.006256,95,0.031281,4112,4112,3904,0.949416,19,0.00462,102,72,15,94,0.022859,167,0.040612,5275,5275,4870,0.923222,67,0.012701,88,163,88,212,0.040189,206,0.039052,5958,5958,4979,0.835683,4833,5121,346,0.058073,272,346,153,149,233,184,119,206,24,20,48,208,139,244,272,272,447,293,5665,279,14,651,0.109265,35,636,0.106747
53033WA King County,53033030802,1683,1683,1646,0.978015,0,0,11,0.006536,52,0.030897,2439,2439,2315,0.949159,11,0.00451,61,43,9,56,0.02296,99,0.04059,3128,3128,2888,0.923273,39,0.012468,52,96,52,125,0.039961,122,0.039002,3699,3699,3090,0.835361,3007,3212,107,0.028927,76,107,76,73,197,133,95,135,6,0,22,139,95,152,287,287,287,161,3538,144,17,329,0.088943,36,401,0.108408
53033WA King County,53033030901,1118,1118,1085,0.970483,0,0,27,0.02415,30,0.026834,1340,1340,1259,0.939552,0,0,19,54,7,30,0.022388,57,0.042537,2116,2116,1931,0.91257,11,0.005198,46,112,16,76,0.035916,100,0.047258,2940,2940,2543,0.864966,2500,2589,65,0.022109,46,65,37,35,83,242,188,242,9,7,16,251,195,251,44,44,85,120,2820,115,5,203,0.069048,23,312,0.106122
53033WA King County,53033030902,1814,1814,1760,0.970232,0,0,43,0.023705,49,0.027012,2174,2174,2044,0.940202,0,0,32,90,9,48,0.022079,93,0.042778,3435,3435,3133,0.912081,18,0.00524,74,183,27,123,0.035807,163,0.047452,4651,4651,4008,0.86175,3933,4081,129,0.027736,58,138,124,123,141,266,194,280,4,0,21,270,194,297,120,120,177,223,4428,205,18,314,0.067512,56,347,0.074608
53033WA King County,53033031000,219,219,208,0.949772,0,0,0,0,6,0.027397,229,233,233,1,0,0,0,0,0,8,0.034334,3,0.012875,1079,1079,941,0.872103,0,0,0,79,59,66,0.061167,100,0.092678,3084,3084,2618,0.848898,2575,2770,153,0.049611,98,153,0,0,55,284,219,284,8,0,33,292,219,292,21,21,37,171,2913,142,29,111,0.035992,0,244,0.079118
53033WA King County,53033031100,4320,4320,4252,0.984259,0,0,66,0.015278,330,0.076389,4891,4891,4743,0.96974,18,0.00368,73,52,5,56,0.011449,281,0.057452,5510,5510,5107,0.92686,62,0.011252,254,50,37,134,0.024319,137,0.024863,6657,6657,5525,0.829953,5398,5645,242,0.036353,158,254,309,305,511,315,219,315,37,13,48,352,232,352,229,229,242,335,6322,303,32,395,0.059336,67,494,0.074208
53033WA King County,53033031202,1504,1504,1392,0.925532,0,0,47,0.03125,62,0.041223,4292,4292,3836,0.893755,7,0.00163,415,18,16,43,0.010018,158,0.036812,5358,5358,4511,0.841918,18,0.003359,723,57,49,102,0.019036,174,0.032474,6040,6040,4811,0.796523,4735,4967,60,0.009934,34,60,874,869,940,121,82,121,54,52,54,175,134,175,120,120,120,148,5892,140,8,181,0.029967,2,304,0.050331
