choice av dur_nc_1 dur_nc_2 dur_nc_3 dur_nc_4 dur_nc_5 dur_nc_6 dur_nc_7 dur_nc_8 dur_nc_9 dur_nc_10 pmiw_m_1 pmiw_m_2 pmiw_m_3 pmiw_m_4 pmiw_m_5 pmiw_m_6 pmiw_m_7 pmiw_m_8 pmiw_m_9 pmiw_m_10 pmnwmj_1 pmnwmj_2 pmnwmj_3 pmnwmj_4 pmnwmj_5 pmnwmj_6 pmnwmj_7 pmnwmj_8 pmnwmj_9 pmnwmj_10 phiw_h_1 phiw_h_2 phiw_h_3 phiw_h_4 phiw_h_5 phiw_h_6 phiw_h_7 phiw_h_8 phiw_h_9 phiw_h_10 pliw_l_1 pliw_l_2 pliw_l_3 pliw_l_4 pliw_l_5 pliw_l_6 pliw_l_7 pliw_l_8 pliw_l_9 pliw_l_10
10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21.9269102990033 28.5714285714286 26.6389177939646 44.2307692307692 22.8571428571429 34.7305389221557 39.7626112759644 39.622641509434 21.2727272727273 70.7160096540627 0 0 0 0 0 0 0 0 0 0
5 1 1 16 20 33 15 83 18 27 24 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21.7391304347826 5.82639714625446 14.0458015267176 4.20932878270762 26.2054507337526 21.8617771509168 18.6961869618696 28.8828337874659 19.2528735632184 2.36220472440945
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23.8584474885845 74.8724832214765 30.0207039337474 18.8284518828452 43.3608058608059 34.9240780911063 18.8356164383562 69.6746470227133 27.8115501519757 41.6666666666667 0 0 0 0 0 0 0 0 0 0
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31.0626702997275 17.0909090909091 16.6265060240964 53.505092869982 45.1985226223453 21.8666666666667 29.6084049665712 18.2278481012658 17.3976608187135 30.1694915254237 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 61.6935483870968 60.6580829756795 58.4756898817346 51.3888888888889 56.7676767676768 55.6280587275693 55.7122708039492 64.8888888888889 45.7650273224044 65.0793650793651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15.9041394335512 22.4165341812401 26.7808836789901 23.3624454148472 37.9705400981997 27.5249722530522 41.4965986394558 38.9830508474576 22.7272727272727 75.4985754985755 0 0 0 0 0 0 0 0 0 0
9 1 0 0 0 0 0 0 0 0 0 0 58.5605234460196 62.1542940320233 48.1020166073547 48.0815347721823 61.2972972972973 56.2162162162162 56.9371727748691 61.3776137761378 65.1006711409396 54.6099290780142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 1 0 0 0 0 0 0 0 0 0 0 46.6349422161795 57.5510204081633 58.6585365853659 51.7549457562221 54.4827586206897 58.735632183908 45.5160744500846 59.9221789883268 40.318772136954 38.4615384615385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23.0919765166341 38.2775119617225 34.601226993865 23.9659367396594 25.2707581227437 26.9345238095238 28.4090909090909 23.9024390243902 28.125 24.5833333333333 0 0 0 0 0 0 0 0 0 0
9 1 0 0 0 0 0 0 0 0 0 0 37.2844827586207 58.985200845666 46.3157894736842 48.2598607888631 48.0815347721823 22.8304947283049 57.089552238806 58.1927710843374 62.3751387347392 53.2824427480916 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 19 16 22 29 19 18 15 20 20 28 60.2209944751381 62.4020887728459 65.9606656580938 32.7001356852103 58.1395348837209 62.2286541244573 64.2411642411642 60 61.7100371747212 58.6245772266065 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 14 16 24 46 8 33 28 47 18 24 60.9022556390977 61.2590799031477 60.233918128655 56.0407569141194 61.1716621253406 53.359173126615 63.4666666666667 62.4293785310734 50.1742160278746 60.2409638554217 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33.1658291457286 29.2452830188679 62.1542940320233 34.1929321872015 44.5119103222793 50.199203187251 17.6848874598071 32.0454545454545 60.7734806629834 20.7606973058637 0 0 0 0 0 0 0 0 0 0
1 1 3 1 241 28 11 13 19 13 20 91 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21.2244897959184 4.16666666666667 5.79014715291107 26.9614835948645 11.025641025641 17.6470588235294 16.6877370417193 16.3302752293578 16.0390516039052 8.86075949367089
10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35.4090354090354 72.3434704830054 20.6415620641562 16.7816091954023 22.7985524728589 18.9189189189189 32.3353293413174 45.7217504898759 18.2033096926714 22.0293724966622 0 0 0 0 0 0 0 0 0 0
7 1 15 32 11 16 93 18 3 12 20 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21.1510791366906 36.9117647058824 20.0757575757576 27.5568181818182 27.2645739910314 26.0869565217391 23.4741784037559 25.2941176470588 35.7798165137615 16.8384879725086 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39.7058823529412 21.9072164948454 43.8805970149254 24.8214285714286 27.4170274170274 21.0526315789474 21.6666666666667 21.0191082802548 39.3865030674847 26.1941448382126 0 0 0 0 0 0 0 0 0 0
6 1 25 13 13 9 19 18 38 15 214 34 52.967032967033 63.0648330058939 61.0800744878957 43.9842209072978 66.0377358490566 50.4409171075838 64.4736842105263 56.2584118438762 47.8748248482018 60.8225108225108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36.7032967032967 28.0542986425339 44.8588709677419 34.3532684283727 24.3548387096774 36.0385144429161 22.8476821192053 20.4225352112676 18.3098591549296 19.5744680851064 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22.5146198830409 34.5360824742268 65.8699808795411 16.6666666666667 29.375 37.5441696113074 21.996303142329 45.4329774614472 20.7906295754026 58.8377723970944 0 0 0 0 0 0 0 0 0 0
8 1 23 13 6 14 26 24 241 1 28 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.41758241758242 40.625 19.7411003236246 10.0734522560336 8.34097158570119 10.7226107226107 5.79014715291107 16 6.88729874776386 21.5686274509804
6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.2068965517241 37.9478827361564 25.0645994832041 41.2556053811659 22.4358974358974 39.0581717451524 37.204910292729 20.6395348837209 72.3434704830054 31.2710911136108 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.1888111888112 4.47368421052632 15.3409090909091 3.55857656937225 18.0129990714949 2.82485875706215 11.8483412322275 5.64409030544489 6.81481481481481 10.9565217391304
2 1 16 4 17 66 9 394 9 14 263 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.1361502347418 12.1518987341772 6.58682634730539 8.57371794871795 27.4234693877551 4.58380202474691 27.2881355932203 20.0251889168766 9.21103769918383 19.4078947368421
4 1 18 72 5 5 20 27 28 17 9 164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21.2686567164179 74.0470397404704 32.5497287522604 38.0216383307573 22.3048327137546 48 30.8988764044944 27.0693512304251 19.2028985507246 44.3428021184401 0 0 0 0 0 0 0 0 0 0
3 1 33 265 8 66 24 29 64 14 22 20 57.2241183162685 48.1020166073547 40.02828854314 58.8447653429603 59.703196347032 55.8340535868626 61.1650485436893 54.2857142857143 67.0103092783505 68.3304647160069 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 0 0 0 0 0 0 0 0 0 0 41.3612565445026 59.5800524934383 48.3248154457695 60.0405679513185 68.5279187817259 60.546875 66.5254237288136 46.8406593406593 66.8202764976959 55.2545155993432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 57.5 60.2409638554217 38.6321626617375 61.4266842800528 37.1029224904701 61.1111111111111 26.511894525652 48.7046632124352 27.5028121484814 53.4814814814815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 61.4420062695925 55.249343832021 53.2824427480916 38.0257992148065 37.5 58.3333333333333 66.4819944598338 55.1204819277108 60.9596510359869 54.3859649122807 2.50783699059561 4.59317585301837 2.29007633587786 5.44026920919798 0 0 0.969529085872576 3.91566265060241 2.39912758996728 3.69344413665743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 71.6593245227606 22.746185852982 74.234693877551 34.8290598290598 37.431693989071 28.7431693989071 29.8195631528965 24.2718446601942 28.6549707602339 45.0408401400233 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 53.2239155920281 66.2420382165605 58.9041095890411 24.2933810375671 60.8695652173913 58.9698046181172 35.7512953367876 59.5348837209302 46.7741935483871 57.2625698324022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 0 0 0 0 0 0 0 0 0 0 54.9060542797495 59.5604395604396 60.9243697478992 51.2820512820513 60.9433962264151 34.8008385744235 57.3529411764706 37.1054198927933 50 60.6122448979592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 1 0 0 0 0 0 0 0 0 0 0 25.2614641995173 38.8790035587189 28.3460803059273 61.09375 58.6585365853659 60 43.4306569343066 58.4594222833563 39.6261682242991 63.8522427440633 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23.121387283237 72.3434704830054 62.7976190476191 24.8772504091653 22.2003929273084 37.68 21.0526315789474 40.4096834264432 35.1648351648352 36.0523665659617 0 0 0 0 0 0 0 0 0 0
4 1 23 24 14 15 16 21 42 41 49 64 55.6022408963585 57.074569789675 40.1694915254237 61.6940581542351 54.994850669413 59.727385377943 68.8125894134478 60.2389078498294 30.7971014492754 37.5068946497518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 14 72 12 10 529 34 15 31 11 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29.3515358361775 7.96139927623643 8.13953488372093 19.2219679633867 3.36314847942755 8.24108241082411 2.22841225626741 15.1470588235294 26.465661641541 13.25
10 1 41 16 25 1 42 1 10 39 214 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40.3966597077244 28.819068255688 27.8360343183985 66.6666666666667 32.7272727272727 25 26.1208576998051 46.2676962676963 44.5119103222793 15.6716417910448 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 61.4649681528662 62.1794871794872 50 56.006006006006 56.6326530612245 42.1284080914688 60.7613469985359 65.0306748466258 67.0648464163823 64.8888888888889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.4265129682997 25.1445086705202 24.5762711864407 37.5790424570912 28.4188034188034 14.8706896551724 20.7606973058637 29.6846011131725 20.1183431952663 14.968814968815 0 0 0 0 0 0 0 0 0 0
9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.81481481481481 5.59440559440559 16.7697063369397 8.98989898989899 23.8095238095238 18.3359013867488 7.31391585760518 14.9532710280374 23.2558139534884 8.08729139922978
3 1 64 13 40 25 63 15 16 17 150 25 52.75 63.1016042780749 58.0604534005038 57.3006134969325 56.1576354679803 56.5826330532213 65.2482269503546 61.8843683083512 41.9962335216573 58.7346553352219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 1 0 0 0 0 0 0 0 0 0 0 61.7647058823529 62.8070175438597 48.1663929939792 61.455525606469 47.7502812148481 42.0212765957447 55.1294343240652 56.3720930232558 55.7122708039492 58.4051724137931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70.9106728538283 59.5539481615431 25.635103926097 40.3053435114504 41.6666666666667 20.7658321060383 31.1965811965812 40.1360544217687 58.8377723970944 34.643995749203 0 0 0 0 0 0 0 0 0 0
5 1 85 18 8 1 88 72 17 89 21 17 58.2790091264668 49.8929336188437 62.7906976744186 62.5 29.3485342019544 61.037394451146 48.3086680761099 54.5454545454545 60.8303249097473 61.6666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 48 54.9559471365639 24.9542961608775 39.2424242424242 34.4339622641509 51.9751693002257 27.1889400921659 21.5277777777778 20.7482993197279 25.8928571428571 0 0 0 0 0 0 0 0 0 0
6 1 125 12 28 19 42 28 15 18 15 28 61.09375 60.2540834845735 57.27969348659 37.592867756315 26.4339152119701 57.1594877764843 54.1528239202658 58.2706766917293 44.2019099590723 53.9086294416244 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 263 15 15 214 98 7 24 14 15 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.21103769918383 6.06965174129353 16.8421052631579 7.61326482951892 3.37150127226463 12.5159642401022 12.7031019202363 5.17621145374449 28.0230326295585 14.1640042598509
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27.431421446384 7.55760368663594 3.62903225806452 16.1332462442848 9.15750915750916 4.30226144511859 24.4186046511628 2.6431718061674 3.36314847942755 26.1296660117878
10 1 0 0 0 0 0 0 0 0 0 0 62.5396825396825 61.8863049095607 53.7556561085973 36.7557715674362 53.2883642495784 34.6627565982405 47.9324894514768 64.1618497109827 42.1428571428571 61.8744313011829 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 1 0 0 0 0 0 0 0 0 0 0 57.4647887323944 46.2053571428571 58.7786259541985 33.5820895522388 60.8695652173913 49.2063492063492 58.8447653429603 51.1945392491468 61.3157894736842 60.9756097560976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 1 12 40 21 23 30 14 1 25 24 23 51.4666666666667 54.3067226890756 41.3974950560316 41.9230769230769 59.7938144329897 66.2686567164179 48.8888888888889 63.4103019538188 46.4995678478825 55.6603773584906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 61.6541353383459 59.8790322580645 48.0829015544041 50.3259452411995 58.9698046181172 54.8878923766816 55.3602811950791 52.75 67.9405520169851 58.1867388362652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 1 0 0 0 0 0 0 0 0 0 0 54.5722713864307 46.234509056244 55.3151458137347 54.2528735632184 56.1514195583596 56.3503649635037 50.0970873786408 58.9041095890411 62.7536231884058 47.3919523099851 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 1 13 16 67 23 7 26 8 46 23 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20.8436724565757 39.3480791618161 36.6583541147132 33.5960591133005 30.7692307692308 35.8048780487805 20.3271028037383 36.6081871345029 24.9430523917995 22.237017310253 0 0 0 0 0 0 0 0 0 0
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.4794007490637 6.95915279878971 7.90960451977401 10.9375 16.140350877193 3.4134007585335 23.3425414364641 26.3448275862069 15.7894736842105 11.3879003558719
5 1 14 45 154 25 4 17 37 25 70 26 62.1403912543153 60.9756097560976 53.7556561085973 59.7222222222222 63.1669535283993 54.7586206896552 48.0829015544041 60.2693602693603 54.16 62.9258517034068 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22.8070175438597 3.12246553122466 13.0555555555556 20.5633802816901 10.3908484270734 18.4790874524715 14.5336225596529 16.6666666666667 15.5786350148368 4.93975903614458
10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23.1416549789621 9.12343470483005 4.7842802221273 5.21831735889244 11.137162954279 14.6666666666667 19.921875 12.2775800711744 0.924214417744917 8.86850152905199
5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34.9240780911063 26.3578274760383 44.56906729634 40.1104972375691 40.7792207792208 58.6877278250304 38.2352941176471 21.7607973421927 29.5687885010267 25.9380097879282 0 0 0 0 0 0 0 0 0 0
10 1 50 4 5 56 4 67 18 22 4 3 54.8689138576779 44.6085672082718 66.1721068249258 48.8058151609553 33.3333333333333 38.8790035587189 49.8929336188437 53.2763532763533 70.5882352941177 54.2372881355932 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 1 26 150 12 23 22 78 89 6 17 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22.8519195612431 55.1789077212806 36.0501567398119 25.6936067551267 23.8584474885845 20.9176788124157 32.4561403508772 26.8011527377522 36.468330134357 29.4294294294294 0 0 0 0 0 0 0 0 0 0
7 1 0 0 0 0 0 0 0 0 0 0 59.106529209622 25.9473684210526 28.3460803059273 48.7480438184664 53.5422343324251 51.9565217391304 57.0458404074703 42.0537897310513 60.9725685785536 65.9176029962547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22.6600985221675 68.3130434782609 33.9976553341149 26.2135922330097 22.2093023255814 28.8 26.4633140972795 52.3722627737226 63.3928571428571 23.6074270557029 0 0 0 0 0 0 0 0 0 0
5 1 0 0 0 0 0 0 0 0 0 0 59.0163934426229 22.6936026936027 35.158254918734 52.5210084033613 58.8014981273408 41.1660777385159 52.5869380831213 66.6666666666667 54.1237113402062 61.7933723196881 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 26 22 53 60 37 22 56 32 80 131 68.5279187817259 56.9482288828338 41.0872313527181 52.5869380831213 30.4330065359477 53.9890710382514 61.2244897959184 56.4493758668516 61.5526802218115 50.1683501683502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27.0341207349081 57.4312955692653 45.3749315818281 41.7425227568271 15.7575757575758 39.348710990502 55.1789077212806 31.1302681992337 42.603550295858 37.68 0 0 0 0 0 0 0 0 0 0
4 1 0 0 0 0 0 0 0 0 0 0 55.5029585798817 56.701030927835 59.8540145985401 38.2878645343368 57.1069182389937 60.9596510359869 47.9616306954436 55.9191530317613 48.1949458483755 54.5454545454545 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27.7624309392265 17.3570019723866 16.1787365177196 22.6703755215577 23.0383973288815 39.5209580838323 27.1255060728745 21.6467463479416 24.7096092925026 56.1130334486736 0 0 0 0 0 0 0 0 0 0
6 1 0 0 0 0 0 0 0 0 0 0 56.2874251497006 59.0386624869383 58.3090379008746 43.455497382199 46.234509056244 62.3705408515535 44.2761962447002 57.4792243767313 56.701030927835 54.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 1 0 0 0 0 0 0 0 0 0 0 65.3409090909091 39.7560975609756 51.8888888888889 62.7536231884058 34.6692111959288 60.5263157894737 62.1722846441948 58.9171974522293 53.8896746817539 38.4615384615385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64.5687645687646 36.6666666666667 24.5681381957774 19.1516709511568 19.2488262910798 39.8148148148148 27.2058823529412 25.2525252525253 53.0635188308038 58.7898089171975 0 0 0 0 0 0 0 0 0 0
7 1 67 18 22 17 11 26 32 18 21 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.16332378223496 10.9622411693057 13.6363636363636 4.8721071863581 18.0412371134021 11.0497237569061 9.30656934306569 29.874213836478 25.1768033946252 4.73506200676437
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18.7610619469027 25.3365973072215 26.605504587156 19.3973634651601 20.4255319148936 51.9751693002257 28.5457809694794 35.0574712643678 40.0226757369615 18.8940092165899 0 0 0 0 0 0 0 0 0 0
2 1 0 0 0 0 0 0 0 0 0 0 63.0281690140845 37.5294117647059 50.1569858712716 38.5979049153908 49.5535714285714 58.3596214511041 56.4567769477054 23.9082626453032 53.51137487636 53.7556561085973 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 0 0 0 0 0 0 0 0 0 0 52.3470839260313 68.9230769230769 54.6577946768061 42.0212765957447 63.4639696586599 47.8748248482018 60.2584814216478 61.5771812080537 46.9387755102041 50.1569858712716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 1 0 0 0 0 0 0 0 0 0 0 59.106529209622 52.1970705725699 65.947242206235 50.5154639175258 22.851711026616 58.6466165413534 41.9962335216573 48.3248154457695 60.3174603174603 60.1904761904762 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.17307692307692 20.3389830508475 3.95852968897267 13.2947976878613 5.35894843276036 26.3056092843327 19.6614583333333 3.24189526184539 5.62632696390658 10.192023633678
2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40.62205466541 55.5948174322733 16.1341853035144 15.1090342679128 48.870523415978 30.6553911205074 64.5276872964169 29.75432211101 21.6101694915254 32.0457796852647 0 0 0 0 0 0 0 0 0 0
2 1 61 6 23 24 9 14 26 18 13 17 61.4019520851819 37.2937293729373 62.406015037594 41.5704387990762 62.2448979591837 51.0089686098655 57.4792243767313 52.3943661971831 45.4724409448819 65.3333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 21 4 24 15 21 18 72 19 6 20 58.0756013745704 46.4596273291925 55.1240560949299 69.9376947040498 57.4647887323944 53.6423841059603 63.5160680529301 59.1981132075472 49.7175141242938 38.1756756756757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24.2696629213483 44.5119103222793 40.3249630723781 52.0128824476651 39.3025447690858 28.2051282051282 36.9330453563715 22.8932584269663 44.6006749156355 26.7529665587918 0 0 0 0 0 0 0 0 0 0
3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21.2877792378449 54.2771599657827 43.3608058608059 44.6006749156355 34.4339622641509 22.0183486238532 73.8720538720539 25.08038585209 67.9133858267717 19.9460916442049 0 0 0 0 0 0 0 0 0 0
8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25.8909853249476 33.0827067669173 18.4126984126984 19.96699669967 28.8256227758007 28.8888888888889 24.6329526916803 31.7155756207675 39.0243902439024 44.6006749156355 0 0 0 0 0 0 0 0 0 0
